isInterpolated,useMicroData,CountryCode,CountryName,RegionCode,CoverageType,RequestYear,DataYear,DataType,PPP,PovertyLine,Mean,HeadCount,PovGap,PovGapSqr,Watts,Gini,Median,pr.mld,Polarization,ReqYearPopulation,SvyInfoID,Decile1,Decile2,Decile3,Decile4,Decile5,Decile6,Decile7,Decile8,Decile9,Decile10
0,1,FRA,France,OHI,N,1987,2004,Y,0.8797541,1.9,1010.535,0.000732286,0.000334025,0.000230422,0.000758054,0.3064734,855.093,0.1580198,-1,57.482591,FRA_N2004Y,0.03445,0.04999,0.05969,0.06943,0.07941,0.09036,0.1034,0.1208,0.1474,0.245
0,1,GAB,Gabon,SSA,N,1987,2005,X,359.2185,1.9,203.0573,0.08569024,0.02061369,0.007604968,0.02662255,0.4218499,144.2979,0.3011957,-1,0.876863,GAB_N2005X,0.02273,0.03547,0.04551,0.0551,0.06559,0.07806,0.09424,0.1166,0.1553,0.3315
0,1,GMB,"Gambia, The",SSA,N,1987,1998,X,10.82647,1.9,58.04985,0.6935697,0.351875,0.2171642,0.5989874,0.4851946,37.21155,0.4216336,-1,0.804125,GMB_N1998X,0.01505,0.02806,0.0383,0.04731,0.05804,0.071,0.08886,0.1139,0.1628,0.3766
0,0,GEO,Georgia,ECA,N,1987,1996,X,0.8419071,1.9,299.807,0.02528455,0.002946341,0.000460632,0.003275666,0.3713271,242.8296,0.2404084,0.3201177,4.7435,GEO_N1996X,0.02326,0.03802,0.05077,0.06272,0.07474,0.08775,0.1031,0.1234,0.1569,0.2793
0,1,DEU,Germany,OHI,N,1987,2006,Y,0.8180292,1.9,1223.562,0.002678698,0.001622936,0.001260738,0.002474958,0.3177153,1023.695,0.1801014,-1,77.83992,DEU_N2006Y,0.03151,0.04915,0.05921,0.06874,0.07847,0.08937,0.1027,0.1204,0.148,0.2524
1,0,GHA,Ghana,SSA,N,1987,1987.5,X,0.7880217,1.9,81.88437,0.4081914,0.1352243,0.06104809,0.1897441,-1,-1,-1,-1,13.481406,GHA_N1987X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,GRC,Greece,OHI,N,1987,2004,Y,0.7582539,1.9,625.8716,0.01000366,0.006457991,0.005229168,0.005437664,0.3359101,528.8476,0.2152121,-1,10.000595,GRC_N2004Y,0.0263,0.0442,0.05607,0.06677,0.07814,0.09093,0.1061,0.1239,0.1526,0.2549
1,0,GTM,Guatemala,LAC,N,1987,,Y,3.873239,1.9,118.2622,0.4689712,0.2275064,0.1402459,0.391024,-1,-1,-1,-1,8.639108,GTM_N1986Y,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,GIN,Guinea,SSA,N,1987,1991,X,2572.343,1.9,23.02447,0.9229471,0.6293393,0.4810138,1.428551,0.4684305,16.64047,0.4509828,0.4905278,5.381483,GIN_N1991X,0.008884,0.02151,0.03452,0.04841,0.06383,0.0818,0.1041,0.1348,0.1848,0.3174
0,0,GNB,Guinea-Bissau,SSA,N,1987,1991,X,248.2358,1.9,104.9704,0.4714127,0.2517828,0.1725797,0.4663306,-1,-1,-1,-1,0.943617,GNB_N1991X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,GUY,Guyana,LAC,N,1987,1992.5,Y,133.2612,1.9,119.8302,0.3610603,0.1383848,0.07147554,0.2087689,-1,-1,-1,-1,0.757506,GUY_N1992Y,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,HTI,Haiti,LAC,N,1987,2001,Y,20.70574,1.9,74.94293,0.6603473,0.3614167,0.2429151,0.6923858,0.5947662,38.31649,0.692278,-1,6.670568,HTI_N2001Y,0.006444,0.01688,0.02628,0.03522,0.04534,0.0575,0.07512,0.1013,0.1577,0.4782
0,0,HND,Honduras,LAC,N,1987,1989,Y,10.08031,1.9,152.6308,0.3910116,0.1719982,0.09661375,0.2707516,0.5949015,77.26453,0.6590374,0.5664028,4.541804,HND_N1989Y,0.01041,0.01722,0.02492,0.03383,0.0445,0.05787,0.07576,0.1024,0.1513,0.4818
0,0,HUN,Hungary,ECA,N,1987,1987,Y,137.8829,1.9,629.9831,0.000570155,0.000560155,0.000550155,0,0.2095999,582.272,0.07610319,-1.546995,10.612741,HUN_N1987Y,0.04962,0.06457,0.07315,0.08084,0.08849,0.09661,0.1058,0.1172,0.1337,0.19
0,1,ISL,Iceland,OHI,N,1987,2004,Y,138.895,1.9,1113.341,0.001700655,0.001142239,0.000851961,0.003109366,0.2798214,949.9304,0.1411378,-1,0.245859,ISL_N2004Y,0.03806,0.0562,0.06581,0.0738,0.08148,0.09004,0.1015,0.1161,0.1397,0.2374
0,0,IND,India,SAS,A,1987,,X,14.97516,1.9,74.33184,0.4777986,0.1335065,0.05085763,0.1721743,-1,-1,-1,-1,816.792741,IND_R1983X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,IND,India,SAS,R,1987,,X,14.97516,1.9,67.24724,0.5281821,0.1507167,0.05857146,0.1951958,-1,-1,-1,-1,614.0402789,IND_R1983X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,IND,India,SAS,U,1987,,X,14.97516,1.9,95.78769,0.3252112,0.08138518,0.02749614,0.1024533,-1,-1,-1,-1,202.7524621,IND_U1983X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,IDN,Indonesia,EAP,A,1987,1987,X,4091.939,1.9,53.78362,0.7013499,0.2496648,0.1126362,0.3398166,-1,-1,-1,-1,171.728917,IDN_R1987X,0,0,0,0,0,0,0,0,0,0
0,0,IDN,Indonesia,EAP,R,1987,1987,X,4091.939,1.9,48.2555,0.767854,0.2802865,0.1279466,0.3831881,0.2772924,41.1702,0.1296689,-1.522413,123.928173,IDN_R1987X,0.04277,0.05518,0.06372,0.07199,0.08069,0.09038,0.1019,0.1168,0.1401,0.2364
0,0,IDN,Indonesia,EAP,U,1987,1987,X,4091.939,1.9,68.11583,0.5289314,0.1702751,0.07294248,0.2273716,0.3277565,55.52473,0.1765816,0.2723449,47.80074405,IDN_U1987X,0.03534,0.04642,0.05646,0.06619,0.07623,0.0873,0.1006,0.1184,0.1482,0.2649
1,0,IRN,"Iran, Islamic Republic of",MNA,N,1987,,X,5001.363,1.9,243.284,0.09889807,0.02561642,0.009959514,0.0331825,-1,-1,-1,-1,51.197482,IRN_N1986X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,IRQ,Iraq,MNA,N,1987,2006.85,X,1003.799,1.9,117.7536,0.1097641,0.01975638,0.005758143,0.02369801,0.2860061,100.4314,0.1331823,-1,16.290149,IRQ_N2006X,0.03946,0.05324,0.06278,0.07121,0.08033,0.09049,0.1026,0.1187,0.1449,0.2363
0,1,IRL,Ireland,OHI,N,1987,2004,Y,0.9517142,1.9,693.9098,0.000978339,0.000482947,0.000326746,0.000594513,0.3360964,569.8635,0.1942676,-1,3.540057,IRL_N2004Y,0.03007,0.04558,0.05714,0.06668,0.0761,0.08799,0.1029,0.12,0.1472,0.2664
1,1,ISR,Israel,OHI,N,1987,,Y,4.270233,1.9,640.6986,0.002874914,0.000543664,0.00010281,-1,-1,-1,-1,-1,4.369,ISR_N1986Y,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,ITA,Italy,OHI,N,1987,2004,Y,0.8253945,1.9,998.1655,0.0079328,0.005454953,0.004679464,0.004995342,0.3429512,840.4392,0.230663,-1,56.601931,ITA_N2004Y,0.02417,0.04432,0.0561,0.06699,0.07839,0.09052,0.1043,0.1221,0.1499,0.2632
0,0,JAM,Jamaica,LAC,N,1987,1988,X,63.35445,1.9,228.7271,0.0772305,0.02109783,0.009615813,0.02723128,0.4315502,164.9166,0.321432,0.3684725,2.379279,JAM_N1988X,0.02142,0.03269,0.04346,0.05433,0.0659,0.07898,0.09499,0.117,0.1546,0.3366
0,1,JPN,Japan,OHI,N,1987,2008,Y,116.1032,1.9,879.4658,0.003479339,0.002204345,0.001396569,0.003492912,0.3210668,758.415,0.1878074,-1,122.091,JPN_N2008Y,0.02681,0.04687,0.05909,0.06971,0.08079,0.09239,0.1052,0.122,0.1495,0.2477
1,0,JOR,Jordan,MNA,N,1987,,X,0.446,1.9,347.9042,0.000512116,0.000110278,4.78E-05,-1,-1,-1,-1,-1,3.127917,JOR_N1986X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,KAZ,Kazakhstan,ECA,N,1987,1988,Y,83.61162,1.9,422.4724,0.000213575,0.000109698,9.97E-05,6.18E-05,0.2573884,381.9002,0.1084209,0.2277691,15.801753,KAZ_N1988Y,0.04072,0.05384,0.06493,0.07513,0.08522,0.09592,0.1082,0.1239,0.1478,0.2043
0,0,KEN,Kenya,SSA,N,1987,1992,X,35.42959,1.9,210.9569,0.2259734,0.07723177,0.03711268,0.1125695,0.5746096,112.1933,0.5970212,-1.136599,21.119318,KEN_N1992X,0.01243,0.02147,0.02934,0.03785,0.04766,0.0596,0.07521,0.09802,0.1397,0.4787
0,1,KIR,Kiribati,EAP,N,1987,2006,X,1.065704,1.9,164.1376,0.1116539,0.0277765,0.01081678,0.03653132,0.3697306,131.5092,0.2336906,-1,0.067261,KIR_N2006X,0.02552,0.04041,0.05254,0.06312,0.07391,0.08606,0.1002,0.1188,0.147,0.2925
0,1,KOR,"Korea, Republic of",OHI,N,1987,2006,Y,912.0214,1.9,415.0138,0.0100605,0.0044746,0.002775842,0.007656025,0.3170356,360.0056,0.1824066,-1,41.62169,KOR_N2006Y,0.02669,0.04631,0.05903,0.07043,0.08142,0.09306,0.107,0.1242,0.1515,0.2403
0,1,KSV,Kosovo,ECA,N,1987,2003,X,0.3480566,1.9,187.5821,0.0162798,0.001055404,9.51E-05,0.001106222,0.2895385,160.3505,0.134372,-1,1.753,KSV_N2003X,0.03832,0.05214,0.06082,0.06967,0.08017,0.09147,0.105,0.1213,0.149,0.2321
0,0,KGZ,Kyrgyz Republic,ECA,N,1987,1988,Y,17.53792,1.9,109.0373,0.1265604,0.01377104,0.002014023,0.01521977,0.2601007,94.67366,0.1072328,0.2337163,4.1446,KGZ_N1988Y,0.04602,0.05505,0.06375,0.07254,0.08185,0.0923,0.1049,0.1216,0.1479,0.2141
0,1,LAO,Lao People's Democratic Republic,EAP,N,1987,1992.2,X,3325.204,1.9,76.83519,0.475359,0.1373489,0.05325155,0.1778443,0.3430986,59.47279,0.1911967,-1,3.905163,LAO_N1992X,0.0348,0.04754,0.05554,0.0629,0.07223,0.08338,0.09655,0.1169,0.1493,0.2808
0,0,LVA,Latvia,ECA,N,1987,1988,Y,0.4031804,1.9,763.0874,0.000320403,0.000310403,0.000300403,0,0.2249082,713.2331,0.08541606,-1.467238,2.626583,LVA_N1988Y,0.04461,0.05982,0.06988,0.07924,0.08864,0.09854,0.1095,0.1224,0.14,0.1873
0,1,LBN,Lebanon,MNA,N,1987,2011.77,X,892.382,1.9,555.7543,0,0,0,0,0.3183245,471.4617,0.1697937,-1,2.672173,LBN_N2011X,0.03091,0.04765,0.05858,0.06829,0.07858,0.09121,0.1036,0.1215,0.1517,0.2479
1,1,LSO,Lesotho,SSA,N,1987,,X,3.864347,1.9,51.97905,0.7500872,0.4477419,0.3155279,0.8811417,-1,-1,-1,-1,1.52546,LSO_N1986X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,LBR,Liberia,SSA,N,1987,2007,X,0.5677298,1.9,197.3151,0.06792347,0.02192816,0.01134841,0.03417281,0.3647775,159.7485,0.2365822,-1,2.191023,LBR_N2007X,0.02372,0.04126,0.05369,0.06395,0.07521,0.08665,0.1001,0.1205,0.152,0.2829
0,0,LTU,Lithuania,ECA,N,1987,1988,Y,1.785857,1.9,374.2804,0.000889,0.000542252,0.000532252,0.000109891,0.2247947,347.9455,0.08544006,-1.482371,3.616367,LTU_N1988Y,0.04523,0.06035,0.07013,0.07919,0.08828,0.0979,0.1086,0.1214,0.1392,0.1897
0,1,LUX,Luxembourg,OHI,N,1987,2004,Y,0.9893056,1.9,1447.723,0.000181923,9.83E-05,5.63E-05,0.000158389,0.301727,1244.923,0.1533846,-1,0.37075,LUX_N2004Y,0.03337,0.04965,0.06062,0.07093,0.08067,0.09151,0.1038,0.1222,0.15,0.2372
0,0,MKD,"Macedonia, former Yugoslav Republic of",ECA,N,1987,1998,X,22.93599,1.9,218.135,0.01681297,0.001405328,0.000158121,0.001746412,0.2812858,195.837,0.1361006,0.2303308,1.992274,MKD_N1998X,0.03368,0.05102,0.06374,0.07454,0.08468,0.09512,0.1069,0.1221,0.1461,0.2221
1,1,MDG,Madagascar,SSA,N,1987,,X,704.9134,1.9,70.51599,0.6078843,0.2573056,0.140553,0.3971666,-1,-1,-1,-1,10.647754,MDG_N1980X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,MWI,Malawi,SSA,N,1987,1997.83,X,78.01701,1.9,100.8251,0.6938693,0.294746,0.1542212,0.4351449,0.6575557,40.95946,0.8110759,-1,8.120093,MWI_N1997X,0.01551,0.02301,0.02769,0.03221,0.03747,0.04393,0.05248,0.06501,0.08778,0.6149
0,0,MYS,Malaysia,EAP,N,1987,1987,Y,1.586086,1.9,365.35,0.02058443,0.003054067,0.000781817,0.003390801,0.4704184,241.2055,0.3802921,0.4214616,16.525108,MYS_N1987Y,0.01991,0.02891,0.03828,0.04838,0.05974,0.07319,0.09028,0.1146,0.1573,0.3694
0,1,MDV,Maldives,SAS,N,1987,2002.5,X,10.67605,1.9,88.90884,0.4280814,0.1314292,0.05626948,0.1775605,0.4131203,63.92365,0.3008179,-1,0.203124,MDV_N2002X,0.02678,0.04098,0.05006,0.05722,0.06683,0.07669,0.08887,0.1054,0.1388,0.3484
0,1,MLI,Mali,SSA,N,1987,1994,X,221.8683,1.9,34.57457,0.8658958,0.5466915,0.3873133,1.025431,0.5044124,20.34992,0.4366772,-1,8.067758,MLI_N1994X,0.01745,0.02841,0.03599,0.04388,0.05338,0.06563,0.08332,0.1098,0.1577,0.4044
0,0,MRT,Mauritania,SSA,N,1987,1987,X,112.8067,1.9,95.37163,0.4005116,0.1734816,0.100731,0.2879192,0.4393901,71.18145,0.3596023,0.4051055,1.870978,MRT_N1987X,0.01417,0.02807,0.04107,0.05395,0.06745,0.08254,0.1008,0.1255,0.1669,0.3196
0,1,MUS,Mauritius,SSA,N,1987,2006.5,X,18.28542,1.9,153.4309,0.086633,0.01829703,0.006348074,0.02303783,0.3565342,119.4564,0.2099285,-1,1.036082,MUS_N2006X,0.03089,0.04485,0.05403,0.06301,0.07223,0.08331,0.09711,0.1164,0.1506,0.2875
1,1,MEX,Mexico,LAC,N,1987,,X,8.940212,1.9,269.5456,0.1050235,0.03133948,0.01362864,0.04320287,-1,-1,-1,-1,80.503052,MEX_N1984X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,FSM,"Micronesia, Federated States of",EAP,N,1987,2005,X,0.9982547,1.9,160.3201,0.1757524,0.04659464,0.01781797,0.06021758,0.4235578,118.0114,0.3033067,-1,0.09002,FSM_N2005X,0.02202,0.03358,0.0437,0.05414,0.067,0.07944,0.0947,0.1187,0.1619,0.3248
0,0,MDA,Moldova,ECA,N,1987,1988,Y,5.45133,1.9,377.3292,0,0,0,0,0.2413875,346.1032,0.09597671,0.2053058,3.633,MDA_N1988Y,0.04267,0.05688,0.06797,0.07769,0.08701,0.09669,0.1077,0.1217,0.1432,0.1986
0,0,MNG,Mongolia,EAP,N,1987,1995,X,590.33,1.9,62.23259,0.5702049,0.2114031,0.1029661,0.3071911,0.3319534,51.95158,0.1834579,0.3002709,2.033343,MNG_N1995X,0.03058,0.04308,0.05456,0.06577,0.07737,0.09015,0.1054,0.1256,0.158,0.2496
0,1,MNE,Montenegro,ECA,N,1987,2005,X,0.4493411,1.9,202.7658,0.02217888,0.004079713,0.001463562,0.005246907,0.3021728,173.6652,0.1506655,-1,0.608144,MNE_N2005X,0.03497,0.0503,0.0602,0.06954,0.07924,0.09142,0.1038,0.1205,0.1501,0.24
1,0,MAR,Morocco,MNA,N,1987,,X,4.193143,1.9,188.0892,0.07715817,0.01354024,0.003422566,0.01631005,-1,-1,-1,-1,23.497766,MAR_N1984X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,MOZ,Mozambique,SSA,N,1987,1996.27,X,15.52727,1.9,27.56251,0.923002,0.5968504,0.4237473,1.115451,0.4440552,18.60055,0.3348975,-1,13.020861,MOZ_N1996X,0.0217,0.03481,0.04441,0.05303,0.06236,0.07413,0.0899,0.1104,0.1482,0.361
0,1,MMR,Myanmar,EAP,N,1987,2015,X,320.604,1.9,27.81123,0.9445931,0.5771854,0.3868895,1.006396,0.380685,20.67331,0.2505116,-1,38.673241,MMR_N2015X,0.02954,0.0438,0.05251,0.06091,0.06971,0.08037,0.09381,0.1121,0.1402,0.3171
0,0,NAM,Namibia,SSA,N,1987,1993.79,Y,5.130702,1.9,207.6649,0.5126034,0.2637822,0.1623286,0.4372411,-1,-1,-1,-1,1.24599,NAM_N1993Y,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,NPL,Nepal,SAS,N,1987,1984.5,Y,25.75927,1.9,53.84193,0.6950198,0.2456946,0.1103362,0.3408323,0.3005754,44.7807,0.1471774,0.2474644,17.480921,NPL_N1984Y,0.04045,0.05066,0.05994,0.06895,0.07826,0.08854,0.1009,0.1174,0.1451,0.2498
0,1,NLD,Netherlands,OHI,N,1987,2004,Y,0.8691391,1.9,1003.334,0.003891939,0.001634775,0.000910007,0.002577547,0.2980003,863.0965,0.160995,-1,14.665037,NLD_N2004Y,0.03242,0.05161,0.06195,0.07174,0.08138,0.09187,0.1046,0.1213,0.1461,0.237
0,1,NIC,Nicaragua,LAC,N,1987,1993,X,9.160075,1.9,161.2577,0.2599559,0.08702864,0.04059732,0.1231913,0.5036435,101.109,0.4460916,-1,3.882943,NIC_N1993X,0.01592,0.02624,0.03495,0.04483,0.05606,0.06985,0.08708,0.1129,0.1543,0.3979
0,0,NER,Niger,SSA,N,1987,1992.85,X,228.7532,1.9,54.99825,0.6996255,0.2758862,0.1389797,0.4010304,0.3609756,42.95037,0.222886,-1.401579,7.323969,NER_N1992X,0.03004,0.04447,0.05399,0.06316,0.07288,0.08388,0.09723,0.1152,0.1447,0.2944
1,1,NGA,Nigeria,SSA,N,1987,,X,79.53147,1.9,64.06263,0.5866583,0.2592204,0.1462466,0.4133638,-1,-1,-1,-1,88.101628,NGA_N1985X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,NOR,Norway,OHI,N,1987,2004,Y,9.797199,1.9,1156.284,0.003098224,0.002437505,0.002254102,0.008650234,0.3157908,943.6254,0.207097,-1,4.186905,NOR_N2004Y,0.03467,0.05345,0.06259,0.06995,0.07749,0.08668,0.09801,0.1122,0.1334,0.2715
0,1,PAK,Pakistan,SAS,N,1987,1987,X,25.41425,1.9,62.22366,0.6215855,0.2062976,0.09049574,0.2794481,0.333169,49.42551,0.1821717,-1,98.357473,PAK_N1987X,0.03476,0.04839,0.05746,0.06597,0.07485,0.08455,0.09708,0.1152,0.1455,0.2762
1,1,PAN,Panama,LAC,N,1987,,Y,0.553408,1.9,292.5919,0.2080295,0.1370518,0.1136998,0.1262655,-1,-1,-1,-1,2.318332,PAN_N1979Y,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,PNG,Papua New Guinea,EAP,N,1987,1996,X,2.137886,1.9,72.61813,0.6135738,0.3452033,0.2374749,0.7526854,0.5542985,40.39483,0.697596,-1,3.997702,PNG_N1996X,0.004582,0.01714,0.02867,0.03843,0.04916,0.06501,0.08808,0.1226,0.1794,0.4069
0,1,PRY,Paraguay,LAC,N,1987,1990,Y,2309.43,1.9,399.8078,0.01600598,0.003578707,0.001820995,0.003384492,0.4083934,288.5869,0.2939371,-1,3.885436,PRY_N1990Y,0.02177,0.03589,0.04625,0.0563,0.06653,0.07927,0.09724,0.1255,0.1638,0.3075
1,1,PER,Peru,LAC,N,1987,,X,1.568639,1.9,213.2413,0.1190094,0.03477691,0.01530505,0.04830253,-1,-1,-1,-1,20.45171,PER_N1985X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,PHL,Philippines,EAP,N,1987,,X,18.87329,1.9,120.9161,0.2689297,0.06897503,0.02479706,0.08766402,-1,-1,-1,-1,57.313311,PHL_N1985X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,POL,Poland,ECA,N,1987,1987,Y,1.936326,1.9,456.2931,0.001206428,0.00089896,0.00088896,0,0.2552513,411.3474,0.108043,0.2091839,37.668045,POL_N1987Y,0.0411,0.05561,0.06669,0.07632,0.08551,0.09505,0.1059,0.12,0.1422,0.2116
0,1,PRT,Portugal,OHI,N,1987,2004,Y,0.7038629,1.9,516.921,0.009642641,0.004233588,0.002746755,0.007679598,0.3889673,388.7658,0.2631204,-1,10.030031,PRT_N2004Y,0.02359,0.04054,0.05095,0.06073,0.07048,0.08052,0.09488,0.1157,0.1544,0.3082
0,0,ROU,Romania,ECA,N,1987,1989,Y,2.000516,1.9,417.7996,0.003076582,0.002862353,0.002852353,0,0.233073,390.8688,0.09206763,0.1934761,22.94943,ROU_N1989Y,0.04122,0.0581,0.07,0.07988,0.08901,0.09827,0.1086,0.1215,0.1413,0.1921
0,0,RUS,Russian Federation,ECA,N,1987,1988,Y,16.76913,1.9,180.6974,0.01105085,0.002641009,0.001350048,0.003028126,0.2379548,167.2392,0.09634368,-1.454004,145.908,RUS_N1988Y,0.04225,0.05785,0.06819,0.07783,0.08755,0.09783,0.1093,0.123,0.1418,0.1945
1,1,RWA,Rwanda,SSA,N,1987,,X,246.8344,1.9,58.37071,0.6584646,0.2258854,0.1007356,0.3138258,-1,-1,-1,-1,6.732131,RWA_N1984X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,WSM,Samoa,EAP,N,1987,2008,X,1.900278,1.9,198.3144,0.05986049,0.01078579,0.002894593,0.01269117,0.4204654,139.5745,0.2906449,-1,0.161015,WSM_N2008X,0.02677,0.03715,0.04528,0.05454,0.06457,0.07613,0.08997,0.1135,0.1512,0.3409
0,1,STP,Sao Tome and Principe,SSA,N,1987,2000.5,X,10194.79,1.9,82.65919,0.3818946,0.1109926,0.04434523,0.1447971,0.3212589,68.246,0.1677122,-1,0.107415,STP_N2000X,0.03302,0.04622,0.0565,0.06646,0.07709,0.08933,0.1044,0.1252,0.1563,0.2455
0,0,SEN,Senegal,SSA,N,1987,1991.25,X,246.1074,1.9,68.75408,0.6556088,0.3411488,0.2167185,0.593308,0.5413736,39.49901,0.5262621,0.5119635,6.893896,SEN_N1991X,0.0136,0.02143,0.03001,0.0397,0.05103,0.06493,0.08318,0.1099,0.1581,0.4282
0,1,SRB,Serbia,ECA,N,1987,2002,X,45.36962,1.9,222.9443,0.01706693,0.003574272,0.001180312,0.004414154,0.3196536,186.7132,0.1735408,-1,0,SRB_N2002X,0.0328,0.04826,0.05851,0.06809,0.07817,0.08951,0.1029,0.1195,0.1469,0.2553
0,1,SYC,Seychelles,SSA,N,1987,1999.62,X,7.895128,1.9,365.0979,0.02365791,0.006138629,0.002311441,0.00790053,0.4277669,263.727,0.3196934,-1,0.068499,SYC_N1999X,0.02125,0.03576,0.04515,0.05585,0.066,0.07856,0.09399,0.1149,0.1485,0.3401
0,0,SLE,Sierra Leone,SSA,N,1987,1989.75,X,1767.19,1.9,67.49919,0.6287448,0.4487173,0.3742768,-1,-1,-1,-1,-1,4.034668,SLE_N1989X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,SVK,Slovak Republic,ECA,N,1987,1988,Y,0.5670743,1.9,596.5014,0,0,0,0,0.1953863,554.1021,0.06155471,0.1624701,5.22284,SVK_N1988Y,0.05435,0.06534,0.07403,0.08172,0.08913,0.09687,0.1057,0.117,0.1345,0.1814
0,0,SVN,Slovenia,ECA,N,1987,1987,Y,0.681299,1.9,584.0957,0.000221027,0.000211027,0.000201027,0,0.2359837,532.2246,0.09242538,0.1882337,1.989776,SVN_N1987Y,0.04493,0.05915,0.06962,0.07852,0.08691,0.09555,0.1053,0.118,0.138,0.204
0,1,SLB,Solomon Islands,EAP,N,1987,2005,X,7.131074,1.9,96.68957,0.4460173,0.1671896,0.08496894,0.2468061,0.4609685,64.21004,0.3658721,-1,0.286863,SLB_N2005X,0.01853,0.03122,0.04055,0.04998,0.06034,0.07274,0.09021,0.1161,0.1629,0.3575
0,0,ZAF,South Africa,SSA,N,1987,1993,X,5.067535,1.9,250.6143,0.2581027,0.0767191,0.02904761,0.103246,0.5933394,114.5382,0.6413867,0.7147145,34.463077,ZAF_N1993X,0.0125,0.01697,0.02261,0.02991,0.03968,0.05337,0.07384,0.1078,0.1767,0.4666
0,1,SSD,South Sudan,SSA,N,1987,2009,X,1.543373,1.9,85.88227,0.4774138,0.2225295,0.1334501,0.373372,0.4634243,60.78726,0.4027749,-1,5.666078,SSD_N2009X,0.01251,0.02611,0.03725,0.04873,0.06249,0.07955,0.09987,0.1279,0.1736,0.332
0,1,ESP,Spain,OHI,N,1987,2004,Y,0.776917,1.9,679.0359,0.01188673,0.007425007,0.00611827,0.00997872,0.333053,574.7212,0.2212071,-1,38.684815,ESP_N2004Y,0.02449,0.04442,0.05673,0.06811,0.07913,0.09145,0.1065,0.1259,0.1548,0.2485
1,1,LKA,Sri Lanka,SAS,N,1987,,X,42.21893,1.9,128.3077,0.1179656,0.02211705,0.006606714,0.02677216,-1,-1,-1,-1,16.339,LKA_N1985X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,LCA,St. Lucia,LAC,N,1987,1995,Y,2.139054,1.9,76.57835,0.5130566,0.2110121,0.1141019,0.3271761,0.4258438,56.42672,0.3157385,0.3738608,0.131034,LCA_N1995Y,0.02007,0.03218,0.04364,0.0551,0.06721,0.08084,0.09743,0.1201,0.1586,0.3248
0,1,SDN,Sudan,SSA,N,1987,2009,X,1.48553,1.9,76.4202,0.4566185,0.1580149,0.07542989,0.2248112,0.3539153,61.67851,0.2131381,-1,18.302587,SDN_N2009X,0.0264,0.04184,0.05274,0.06378,0.07497,0.08787,0.1037,0.125,0.1569,0.2668
0,1,SUR,Suriname,LAC,N,1987,1999,Y,1.884817,1.9,205.7142,0.260983,0.1701633,0.1480297,0.108172,0.5760975,131.623,1.612256,-1,0.383654,SUR_N1999Y,0,0.01009,0.02686,0.03626,0.05191,0.07367,0.08728,0.1116,0.1751,0.4272
0,0,SWZ,Swaziland,SSA,N,1987,1994.83,X,4.049069,1.9,34.64821,0.8826183,0.6002111,0.455884,1.28006,0.6045472,17.46966,0.6925939,-1.132696,0.766707,SWZ_N1994X,0.008705,0.0167,0.02475,0.03379,0.0444,0.05744,0.07454,0.0995,0.1449,0.4953
0,1,SWE,Sweden,OHI,N,1987,2004,Y,9.105002,1.9,995.548,0.004414724,0.003364628,0.003122079,0.002037606,0.2614217,888.4986,0.1404889,-1,8.397804,SWE_N2004Y,0.03684,0.05657,0.06686,0.076,0.08494,0.0945,0.1066,0.1224,0.1446,0.2108
0,1,CHE,Switzerland,OHI,N,1987,2007,Y,1.613419,1.9,1669.076,0.000708955,0.000197997,0.000100474,0.000295571,0.3425554,1363.184,0.2033214,-1,6.545106,CHE_N2007Y,0.02894,0.04496,0.05545,0.06501,0.07543,0.08811,0.1028,0.1217,0.1504,0.2672
0,1,SYR,Syrian Arab Republic,MNA,N,1987,2004,X,22.88657,1.9,154.5349,0.08354613,0.01480837,0.00414281,0.0176121,0.3577617,118.4084,0.2084355,-1,11.360852,SYR_N2004X,0.03201,0.04446,0.05337,0.06223,0.07156,0.08235,0.09664,0.1169,0.1536,0.2868
